id_cliente,nombre,edad,genero,ciudad,distrito,fecha_registro,canal_preferido,segmento
C14051,María Díaz,42.0,F,Lima,Jesús María,2025-03-23,Tienda,Familiar
C14052,Eduardo Alexander Galeano Domínguez,42.0,M,Piura,Piura,2023-03-01,App,Premium
C14053,Alejandra Cáceres Ruiz,18.0,M,Cusco,Wanchaq,2022-03-26,Web,Familiar
C14054,Alexis Jhon Castro Patiño,43.0,F,Arequipa,Cayma,2022-10-25,Tienda,Consumidor
C14055,Cristina Libia Rodríguez Flórez,44.0,M,Arequipa,Cayma,2023-06-12,Tienda,Consumidor
C14056,Javier Ramos,27.0,M,Lima,San Isidro,2025-02-21,Web,Consumidor
C14057,Brayan Jairo Ramírez Burgos,37.0,F,Lima,Los Olivos,2024-06-23,Web,Familiar
C14058,Gladis Ramírez,54.0,M,Cusco,San Sebastián,2022-08-18,Tienda,Consumidor
C14059,Eugenia Sandra Granados Cruz,25.0,F,Lima,Miraflores,2022-05-10,Tienda,Consumidor
C14060,Carlos Rueda,37.0,F,Trujillo,El Porvenir,2023-02-15,Tienda,Familiar
C14061,Myriam Gómez Gaitán,38.0,F,Arequipa,Cercado,2024-07-25,Web,Familiar
C14062,Emilia Sandra Sandoval,35.0,M,Trujillo,Víctor Larco,2024-09-07,App,Familiar
C14063,Beatriz Claudia Mosquera Cabrera,37.0,F,Trujillo,Víctor Larco,2024-09-20,Web,Consumidor
C14064,Natalia Muñoz Castellanos,40.0,M,Trujillo,El Porvenir,2023-09-14,Web,Familiar
C14065,Carlos José Ojeda Duque,57.0,F,Arequipa,Cercado,2025-08-07,Tienda,Familiar
C14066,Yineth Soto Torres,41.0,F,Arequipa,Yanahuara,2023-05-06,Tienda,Consumidor
C14067,Edith María Rangel Navarro,,M,Cusco,San Sebastián,2025-07-31,Tienda,Familiar
C14068,Johanna Patricia León Rueda,28.0,M,Arequipa,Cercado,2022-01-06,Web,Consumidor
C14069,Sindy Gómez,42.0,F,Lima,Jesús María,2025-05-15,Tienda,Premium
C14070,Sebastián Jaramillo,25.0,F,Lima,Comas,2023-12-02,Web,Consumidor
C14071,Mariana Medina Gómez,43.0,F,Lima,Jesús María,2024-11-08,App,Consumidor
C14072,Erika Martínez,33.0,F,Cusco,Santiago,2022-07-16,Tienda,Familiar
C14073,Andrea Suárez,42.0,F,Cusco,Wanchaq,2023-10-15,Tienda,Familiar
C14074,Virginia Angie Duque,37.0,F,Lima,Miraflores,2024-03-04,Tienda,Premium
C14075,Stella Valentina García Garcés,,F,Lima,Ate,2024-04-11,Web,Consumidor
C14076,Patricia María Salazar,33.0,F,Trujillo,La Esperanza,2022-08-29,Tienda,Consumidor
C14077,Daniel Montoya Patiño,33.0,M,Cusco,San Sebastián,2023-05-16,Tienda,Premium
C14078,Andrés Castro,52.0,F,Cusco,Wanchaq,2025-02-08,App,Consumidor
C14079,Adriana Claudia Padilla Jaramillo,34.0,M,Cusco,Cusco,2023-01-30,Web,Consumidor
C14080,Humberto Jimmy Díaz Soto,35.0,F,Trujillo,Víctor Larco,2022-09-09,Web,Consumidor
C14081,Fernando García Pinzón,41.0,F,Piura,Castilla,2025-05-08,Tienda,Consumidor
C14082,Luis Guerrero Obando,26.0,F,Trujillo,Trujillo,2025-08-09,Web,Familiar
C14083,Alberto James Carvajal,33.0,F,Arequipa,Cayma,2025-05-19,Tienda,Consumidor
C14084,Yulieth Lilia Valencia Murillo,39.0,F,Lima,Los Olivos,2023-09-27,Tienda,Familiar
C14085,Laura Andrea Erazo Álvarez,18.0,F,Arequipa,Yanahuara,2024-08-12,Tienda,Familiar
C14086,Consuelo Inés Osorio,42.0,F,Arequipa,Cayma,2024-12-12,Web,Premium
C14087,Álvaro David Ruiz,30.0,F,Trujillo,Trujillo,2023-07-29,Tienda,Consumidor
C14088,Edna Suárez,26.0,F,Lima,Santiago de Surco,2023-12-07,App,Consumidor
C14089,Ignacio Pérez,42.0,M,Lima,Santiago de Surco,2024-10-27,Web,Familiar
C14090,Carlos Andrés Rojas Gutiérrez,34.0,M,Trujillo,Trujillo,2025-06-17,App,Familiar
C14091,Maritza Eugenia Montoya Trujillo,52.0,M,Lima,Jesús María,2022-04-04,App,Familiar
C14092,Jesús Giraldo Martínez,31.0,M,Lima,Ate,2025-04-23,Web,Familiar
C14093,Andrés Quintero,43.0,F,Lima,,2024-09-14,Tienda,Consumidor
C14094,Johan Guzmán Rincón,35.0,M,Arequipa,Cercado,2024-12-18,Tienda,Familiar
C14095,Lucía Hernández Castro,30.0,F,Lima,Jesús María,2025-05-31,Tienda,Familiar
C14096,Guillermo Fredy Herrera Duarte,41.0,M,Lima,Comas,2024-04-30,Web,Familiar
C14097,Gerardo Restrepo,35.0,F,Lima,Miraflores,2024-07-27,Web,Premium
C14098,Angélica Maira Ospina Arrieta,19.0,F,Lima,Los Olivos,2022-12-25,App,Consumidor
C14099,Luz Leidy Herrera,37.0,F,Lima,San Miguel,2025-03-15,Web,Familiar
C14100,Johana Cecilia Sánchez Ortiz,56.0,M,Lima,Jesús María,2022-05-28,App,Consumidor
C14101,David López,61.0,M,Lima,San Isidro,2022-04-05,Tienda,Consumidor
C14102,Julia Lina Melo,41.0,F,Trujillo,El Porvenir,2023-03-01,Web,Consumidor
C14103,Alejandro Díaz,46.0,M,Arequipa,José Luis B. y Rivero,2024-11-23,Web,Familiar
C14104,César Andrés Correa Quintero,40.0,F,Lima,Santiago de Surco,2025-06-18,App,Familiar
C14105,Camilo Romero,23.0,,Trujillo,Víctor Larco,2022-11-21,Tienda,Familiar
C14106,Clara Martínez,18.0,M,Lima,San Miguel,2025-08-20,App,Familiar
C14107,Rocío Alba Herrera,52.0,F,Trujillo,Víctor Larco,2022-12-10,App,Premium
C14108,Giovanny Harol Alzate,36.0,F,Trujillo,El Porvenir,2023-08-09,Tienda,Familiar
C14109,Nora Gladys Ortiz Fajardo,46.0,M,Lima,San Juan de Lurigancho,2024-06-18,Web,Premium
C14110,Fernando Juan Ávila Castellanos,33.0,F,Arequipa,Cercado,2024-07-28,App,Familiar
C14111,José Rafael Guevara,28.0,M,Arequipa,Cercado,2022-04-24,Tienda,Consumidor
C14112,Luis Hurtado Galvis,55.0,F,Piura,Piura,2024-12-03,App,Familiar
C14113,Ricardo Víctor León Castro,18.0,F,Lima,La Molina,2025-08-18,Tienda,Consumidor
C14114,Alejandro Juan Martínez,44.0,F,Lima,Jesús María,2023-08-26,App,Familiar
C14115,Hugo Suárez,51.0,M,Arequipa,Cayma,2025-04-02,Tienda,Consumidor
C14116,Yamid Peña Londoño,46.0,F,Lima,Jesús María,2022-01-07,Web,Consumidor
C14117,Aura Inés Benavides Monsalve,22.0,F,Lima,Los Olivos,2022-05-07,Tienda,Familiar
C14118,Marcela Estefanía Jiménez,31.0,M,Arequipa,Cayma,2025-01-31,Tienda,Familiar
C14119,Andrés Serna,41.0,F,Lima,San Miguel,2023-06-15,Web,Familiar
C14120,Norberto Díaz Sánchez,35.0,F,Lima,Los Olivos,2025-09-20,App,Familiar
C14121,Magaly Vásquez,48.0,M,Cusco,San Sebastián,2022-12-01,Web,Familiar
C14122,Alba Hernández,49.0,M,Trujillo,El Porvenir,2023-08-30,Tienda,Familiar
C14123,Luis Pérez,52.0,F,Lima,Los Olivos,2022-10-13,App,Consumidor
C14124,Diana Muñoz Flórez,46.0,M,Trujillo,El Porvenir,2025-02-24,Web,Premium
C14125,Lucila Gutiérrez,27.0,M,Lima,Comas,2022-10-03,Web,Consumidor
C14126,José César Bermúdez Maldonado,24.0,F,Lima,La Molina,2024-05-31,Web,Familiar
C14127,Ana Marcela Gómez García,39.0,F,Lima,San Juan de Lurigancho,2024-08-08,Web,Familiar
C14128,Josué González Vargas,31.0,F,Lima,Santiago de Surco,2025-08-11,App,Consumidor
C14129,Andrea Andrea Pineda,53.0,M,Piura,Veintiséis de Octubre,2024-11-16,App,Premium
C14130,Lina Díaz Pérez,44.0,F,Lima,San Miguel,2025-04-30,App,Familiar
C14131,Ernesto Orlando Martínez Molina,60.0,M,Trujillo,Víctor Larco,2024-04-29,App,Consumidor
C14132,Fredy Velandia,43.0,M,Trujillo,Víctor Larco,2025-09-17,Tienda,Familiar
C14133,Jaime Yesid Guevara,41.0,M,Lima,San Isidro,2024-08-31,Web,Premium
C14134,Felipe Juan Vanegas,51.0,M,Arequipa,Paucarpata,2022-08-17,Tienda,Familiar
C14135,Patricia Lara Ramos,31.0,M,Lima,Jesús María,2024-03-03,Tienda,Familiar
C14136,Juan Kevin Muñoz,39.0,F,Lima,San Isidro,2023-09-25,Tienda,Familiar
C14137,Andrés González,28.0,F,Lima,San Miguel,2025-01-04,Tienda,Familiar
C14138,Alberto Jairo Vargas Ramírez,52.0,F,Arequipa,Cercado,2023-02-05,Tienda,Consumidor
C14139,Clara Cardona Martínez,33.0,F,Piura,Veintiséis de Octubre,2025-01-21,App,Premium
C14140,Fredy Mario Alarcón Posada,38.0,M,Trujillo,Víctor Larco,2025-01-18,Tienda,Consumidor
C14141,Lucy Barrios,32.0,F,Lima,San Juan de Lurigancho,2023-04-08,App,Consumidor
C14142,Erika Bernal Mosquera,18.0,M,Lima,Miraflores,2024-05-30,Web,Familiar
C14143,Jorge Alfonso Zapata,39.0,M,Trujillo,El Porvenir,2023-07-06,Tienda,Premium
C14144,Tatiana Dahiana Niño,30.0,M,Lima,Los Olivos,2022-05-17,Tienda,Consumidor
C14145,Carmen Martha Zapata Jaramillo,52.0,M,Lima,Jesús María,2022-04-05,Tienda,Premium
C14146,Nayibe Valderrama Ramos,56.0,F,Lima,Jesús María,2025-02-15,Tienda,Familiar
C14147,Yolanda Luz Rincón,44.0,M,Cusco,San Sebastián,2022-08-19,Web,Consumidor
C14148,Johan Fernando Gil Barrera,22.0,M,Trujillo,El Porvenir,2025-06-25,Tienda,Familiar
C14149,María López,47.0,F,Lima,Comas,2025-04-21,Web,Familiar
C14150,Saúl David López Zapata,24.0,M,Lima,San Juan de Lurigancho,2024-03-28,Web,Consumidor
C14151,Luis Olaya Moreno,32.0,M,Piura,Piura,2022-01-09,Tienda,Consumidor
C14152,Janneth Ivonne Rodríguez Caro,47.0,F,Arequipa,José Luis B. y Rivero,2025-06-03,App,Premium
C14153,Jessica Mercado,18.0,F,Cusco,Wanchaq,2025-05-27,App,Familiar
C14154,Camilo Carlos Peña Mejía,49.0,M,Lima,San Juan de Lurigancho,2022-08-22,Tienda,Consumidor
C14155,Alejandro Cabrera Valencia,41.0,M,Lima,Miraflores,2023-03-20,App,Familiar
C14156,Nelly Osorio Forero,32.0,F,Lima,Comas,2024-04-15,Tienda,Consumidor
C14157,Blanca Sánchez Escobar,34.0,F,Lima,Ate,2022-08-11,Tienda,Consumidor
C14158,Hilda Andrea Ochoa Guerra,18.0,F,Lima,Jesús María,2025-03-20,Web,Consumidor
C14159,Sebastián Jorge Jiménez Perea,32.0,M,Cusco,Santiago,2022-07-16,App,Consumidor
C14160,Eva Helena Gómez Correa,32.0,F,Lima,San Miguel,2025-03-28,Tienda,Consumidor
C14161,Consuelo Paula Pardo Pérez,23.0,F,Lima,Comas,2025-07-11,App,Consumidor
C14162,Piedad Ordóñez Sepúlveda,31.0,F,Arequipa,Paucarpata,2023-09-03,Tienda,Consumidor
C14163,Ruth Verónica Martínez,31.0,F,Piura,Castilla,2022-05-21,Tienda,Consumidor
C14164,Patricia Jessica Arias,39.0,F,Lima,San Isidro,2023-11-09,Web,Familiar
C14165,Cecilia Velásquez Cano,36.0,M,Piura,Piura,2023-05-18,Tienda,Familiar
C14166,Diego Barrios Correa,44.0,F,Arequipa,Yanahuara,2025-03-23,Tienda,Familiar
C14167,Alexander Restrepo González,27.0,M,Arequipa,José Luis B. y Rivero,2025-05-15,Web,Consumidor
C14168,Rafael Reinel Orjuela Castellanos,18.0,M,Lima,San Isidro,2022-10-05,Web,Familiar
C14169,Elvia Angulo,36.0,M,Lima,Santiago de Surco,2024-01-05,Tienda,Consumidor
C14170,María Dina Rojas Acevedo,18.0,M,Piura,Castilla,2024-08-12,App,Familiar
C14171,Jenny Lucía Marín Duque,30.0,M,Cusco,Wanchaq,2022-05-16,Tienda,Premium
C14172,Gina Carvajal,35.0,F,Lima,Jesús María,2022-03-28,App,Premium
C14173,Nancy Rodríguez,69.0,F,Lima,Jesús María,2024-09-06,App,Consumidor
C14174,María María Gamboa,34.0,F,Lima,Los Olivos,2024-05-01,Tienda,Consumidor
C14175,Víctor Carlos Meza Salas,18.0,M,Lima,Miraflores,2024-06-21,Tienda,Consumidor
C14176,Jeison José Gutiérrez Delgado,20.0,M,Lima,San Juan de Lurigancho,2024-01-15,Web,Consumidor
C14177,Yanet González,46.0,M,Piura,Piura,2025-07-03,Web,Familiar
C14178,María Serna García,46.0,F,Trujillo,La Esperanza,2025-04-27,Tienda,Consumidor
C14179,Fernando González Gómez,45.0,F,Lima,La Molina,2024-06-01,Tienda,Familiar
C14180,Leonel Gutiérrez,33.0,M,Lima,Ate,2023-07-13,Tienda,Familiar
C14181,Eduardo Jairo Morales Prieto,49.0,F,Piura,Castilla,2024-12-05,Web,Consumidor
C14182,Tatiana Paula Rodríguez,31.0,F,Piura,Piura,2024-10-30,Tienda,Familiar
C14183,Manuela Diana Bravo,45.0,F,Cusco,Wanchaq,2023-06-13,App,Familiar
C14184,David Guzmán Bolaños,47.0,M,Lima,Jesús María,2022-06-28,Tienda,Consumidor
C14185,Jesús Álvaro Zuluaga,,M,Arequipa,Cayma,2022-03-16,Tienda,Familiar
C14186,Juan García Daza,49.0,M,Lima,Los Olivos,2022-09-28,Web,Familiar
C14187,Claudia Díaz Pinto,39.0,M,Lima,San Isidro,2024-12-05,Tienda,Consumidor
C14188,Beatriz Omaira Carrillo,39.0,M,Trujillo,La Esperanza,2023-11-10,Tienda,Consumidor
C14189,Luis Bolívar,42.0,F,Lima,Ate,2022-11-16,Tienda,Familiar
C14190,Rosa Luz Monroy,33.0,F,Lima,Santiago de Surco,2025-01-12,Tienda,Consumidor
C14191,Diana Guerrero Valencia,46.0,F,Lima,Los Olivos,2025-05-12,Tienda,Consumidor
C14192,Paula Herrera,50.0,F,Lima,Los Olivos,2022-11-17,Web,Familiar
C14193,Pedro Danilo Camacho,51.0,M,Arequipa,Cercado,2025-06-23,Tienda,Familiar
C14194,Ana Acosta Cruz,30.0,M,Arequipa,Yanahuara,2025-02-19,Web,Consumidor
C14195,Juliana González,36.0,F,Cusco,San Sebastián,2024-09-18,Web,Consumidor
C14196,Elena Restrepo,42.0,F,Piura,Piura,2023-08-04,Tienda,Familiar
C14197,Rocío Alejandra Cáceres González,34.0,F,Lima,Jesús María,2022-01-17,Tienda,Familiar
C14198,Denis Hernández Castro,36.0,M,Lima,Ate,2024-06-27,App,Familiar
C14199,Paula Moreno,24.0,F,Trujillo,El Porvenir,2024-07-11,Tienda,Familiar
C14200,Fabio Granados Aguirre,41.0,M,Piura,Piura,2022-02-06,Tienda,Consumidor
C14201,César Enrique Solano Muñoz,51.0,F,Trujillo,Trujillo,2022-05-24,Web,Familiar
C14202,Constanza Martínez Ortiz,41.0,F,Piura,Castilla,2023-10-27,Tienda,Consumidor
C14203,Álvaro Efrain Rivas,45.0,F,Arequipa,Cayma,2025-02-06,App,Familiar
C14204,Julio Suárez,38.0,F,Piura,Castilla,2023-02-17,Tienda,Familiar
C14205,Mary Jenny Lozano Gutiérrez,48.0,F,Lima,Miraflores,2024-12-02,Tienda,Familiar
C14206,María Cáceres,39.0,M,Arequipa,Paucarpata,2023-06-24,App,Familiar
C14207,Nicolás Alberto Valencia Ortiz,49.0,F,Lima,San Miguel,2022-10-21,Tienda,Consumidor
C14208,Manuel Muñoz García,34.0,M,Lima,Ate,2022-01-14,Tienda,Premium
C14209,Alberto Camilo Rodríguez,42.0,F,Trujillo,La Esperanza,2022-08-13,Tienda,Consumidor
C14210,Martha Luz Gómez Castellanos,52.0,M,Trujillo,Víctor Larco,2025-06-23,App,Premium
C14211,María Rodríguez,41.0,F,Trujillo,La Esperanza,2023-12-27,Tienda,Premium
C14212,Jhoana Luz Barrios,21.0,F,Arequipa,Yanahuara,2025-02-24,Web,Consumidor
C14213,David Chávez,19.0,F,Cusco,Wanchaq,2025-04-08,Web,Consumidor
C14214,Alejandro Felipe Medina,18.0,M,Lima,San Juan de Lurigancho,2024-11-03,Tienda,Consumidor
C14215,Edison Perea,50.0,F,Lima,San Miguel,2024-07-21,Tienda,Familiar
C14216,María González,39.0,F,Lima,Ate,2023-04-06,Web,Consumidor
C14217,Antonio Osorio,39.0,F,Cusco,Santiago,2024-11-03,Tienda,Consumidor
C14218,Raquel Leidy Gómez Sanabria,18.0,F,Trujillo,Trujillo,2023-02-15,App,Consumidor
C14219,Iván Caicedo,40.0,F,Cusco,Cusco,2024-08-12,Tienda,Consumidor
C14220,Andrea Angarita,58.0,M,Arequipa,Yanahuara,2022-02-13,Web,Familiar
C14221,Fabio Andrés Mora Osorio,51.0,F,Lima,Miraflores,2023-05-13,App,Consumidor
C14222,José Monsalve,39.0,M,Arequipa,Paucarpata,2022-07-24,Tienda,Consumidor
C14223,Fabián Suárez Vergara,34.0,M,Cusco,Santiago,2024-10-03,Web,Consumidor
C14224,Valentina Esther Romero Murillo,57.0,F,Lima,Comas,2025-05-12,App,Premium
C14225,Lucía Posada Ramírez,34.0,M,Lima,Santiago de Surco,2023-08-25,Tienda,Familiar
C14226,Ariel Abelardo Rojas,41.0,F,Lima,La Molina,2025-07-27,Tienda,Consumidor
C14227,José Trujillo Meneses,41.0,M,Trujillo,Trujillo,2025-02-07,Tienda,Consumidor
C14228,Álvaro Pedro Galvis,49.0,F,Lima,Los Olivos,2023-07-07,Web,Familiar
C14229,Javier Vargas,45.0,F,Lima,San Isidro,2024-01-27,Tienda,Consumidor
C14230,Gabriel Rosero,46.0,M,Lima,Santiago de Surco,2023-09-21,Web,Consumidor
C14231,Cristina Ana Valencia Cerón,39.0,F,Lima,San Miguel,2024-05-03,Tienda,Familiar
C14232,René Rodríguez Rodríguez,43.0,M,Trujillo,Trujillo,2022-09-14,App,Familiar
C14233,Fernando Diego Portilla García,36.0,F,Cusco,San Sebastián,2024-02-07,Tienda,Consumidor
C14234,Luis González Gómez,40.0,M,Arequipa,Yanahuara,2023-12-25,Tienda,Consumidor
C14235,Carolina Valencia,30.0,F,Piura,Piura,2023-06-04,Tienda,Premium
C14236,Eliecer Juan Herrera,37.0,F,Arequipa,Paucarpata,2023-07-20,Web,Consumidor
C14237,Isidro William Restrepo,29.0,F,Arequipa,Yanahuara,2023-11-06,Tienda,Familiar
C14238,Manuel Ortega Villamizar,21.0,F,Cusco,San Sebastián,2024-05-13,Web,Consumidor
C14239,Luis Andrés Yepes Martínez,47.0,M,Trujillo,Trujillo,2022-10-20,Tienda,Consumidor
C14240,Geraldine Nelly Forero,19.0,F,Trujillo,La Esperanza,2023-10-06,Tienda,Consumidor
C14241,Carmen Muñoz Ortega,33.0,F,Cusco,San Sebastián,2022-12-09,Tienda,Consumidor
C14242,Álvaro Ángel Pardo,,F,Lima,Miraflores,2024-12-27,Tienda,Consumidor
C14243,Alba Díaz Palacios,44.0,M,Trujillo,La Esperanza,2022-10-23,Web,Familiar
C14244,James Flórez Aguilar,49.0,M,Arequipa,Cayma,2023-05-28,Tienda,Familiar
C14245,Karol Ortiz García,22.0,F,Arequipa,José Luis B. y Rivero,2025-09-26,App,Familiar
C14246,Fernando Gabriel Gómez Melo,34.0,F,Lima,Miraflores,2025-04-10,Web,Consumidor
C14247,Sandra Isabel Angulo Martínez,28.0,M,Lima,Jesús María,2025-01-20,Web,Familiar
C14248,Sandra Cecilia López,35.0,F,Cusco,San Sebastián,2022-01-02,Tienda,Familiar
C14249,Marleny Ospino Castellanos,29.0,M,Lima,Ate,2024-12-16,Tienda,Familiar
C14250,Andrés José Ortiz Rodríguez,44.0,M,Trujillo,El Porvenir,2023-03-13,Tienda,Consumidor
C14251,Marlene Rincón,38.0,M,Piura,Castilla,2023-09-12,Tienda,Familiar
C14252,Mauricio Rivera Suárez,28.0,F,Trujillo,Víctor Larco,2023-06-05,Web,Familiar
C14253,Henry Leal Ruiz,52.0,M,Lima,Ate,2022-08-12,Tienda,Premium
C14254,Kevin Méndez Páez,29.0,F,Lima,Ate,2025-06-30,Tienda,Familiar
C14255,Alba María Parra,62.0,F,Trujillo,La Esperanza,2024-05-03,Web,Consumidor
C14256,Luz Quintero Cardona,36.0,M,Lima,Santiago de Surco,2024-04-18,Tienda,Consumidor
C14257,Marina Nubia Ríos Ospina,34.0,M,Cusco,Santiago,2023-03-26,Web,Consumidor
C14258,José Óscar Andrade Gallego,56.0,F,Lima,San Miguel,2023-11-26,Web,Consumidor
C14259,Omaira Ana Hernández Blanco,30.0,F,Lima,Miraflores,2023-04-01,Web,Familiar
C14260,Angie Sandra Rodríguez Caicedo,51.0,F,Trujillo,La Esperanza,2023-02-02,Tienda,Consumidor
C14261,Antonio Fuentes Velandia,33.0,M,Lima,San Juan de Lurigancho,2022-04-24,App,Consumidor
C14262,Blanca Luz Soto,37.0,M,Lima,San Miguel,2025-09-06,Tienda,Consumidor
C14263,Daniela Mantilla Velasco,18.0,F,Arequipa,Cercado,2025-06-01,Tienda,Consumidor
C14264,María Aurora Ortiz Vargas,54.0,F,Lima,Los Olivos,2025-01-12,Tienda,Familiar
C14265,Lina Vanessa Calderón García,38.0,F,Arequipa,,2022-03-30,Tienda,Consumidor
C14266,Marina Velandia,65.0,F,Arequipa,Cercado,2022-12-01,Tienda,Consumidor
C14267,José Alonso Beltrán Camargo,22.0,M,Trujillo,Trujillo,2022-12-25,Tienda,Consumidor
C14268,Jesús Muñoz López,33.0,M,Lima,La Molina,2025-06-26,Web,Familiar
C14269,Elena Gutiérrez,20.0,M,Lima,Ate,2024-10-03,Tienda,Premium
C14270,David Martínez Burbano,24.0,M,Piura,Piura,2022-02-04,Tienda,Familiar
C14271,Mateo Edinson Pérez Arias,51.0,F,Lima,Ate,2023-09-13,Tienda,Familiar
C14272,Jhonatan Sánchez,31.0,F,Arequipa,Cercado,2022-08-18,Web,Familiar
C14273,Armando Carlos González,36.0,F,Lima,Comas,2023-01-27,Tienda,Consumidor
C14274,Edgar Bermúdez Serna,31.0,F,Piura,Piura,2023-06-26,App,Familiar
C14275,Camila González,41.0,M,Lima,San Juan de Lurigancho,2022-03-04,Tienda,Consumidor
C14276,Juan Hernando Torres Reyes,28.0,F,Arequipa,José Luis B. y Rivero,2025-05-11,Web,Consumidor
C14277,Julián Rico,18.0,M,Arequipa,Paucarpata,2023-11-11,App,Consumidor
C14278,Luz Andrea Orozco Pinzón,41.0,M,Piura,Castilla,2025-09-08,App,Consumidor
C14279,Carlos Vásquez,39.0,F,Trujillo,,2022-09-03,Web,Premium
C14280,Germán Kevin Castillo,47.0,F,Piura,Piura,2022-06-15,Tienda,Familiar
C14281,Dora González,55.0,M,Arequipa,Cayma,2023-02-24,Tienda,Familiar
C14282,Leonardo Contreras,25.0,F,Trujillo,El Porvenir,2022-10-28,Tienda,Premium
C14283,Héctor Miller Mosquera Velásquez,30.0,M,Arequipa,Cercado,2022-12-12,Web,Consumidor
C14284,Alexander Jaime Pérez González,38.0,F,Lima,Jesús María,2024-05-09,App,Familiar
C14285,Ana María Gómez Vanegas,53.0,F,Lima,San Miguel,2023-05-25,Web,Consumidor
C14286,Jorge Peña,34.0,F,Trujillo,La Esperanza,2022-02-06,Tienda,Familiar
C14287,Javier Alberto Forero Fernández,36.0,M,Lima,Jesús María,2023-12-11,App,Consumidor
C14288,Martha Palacios Obando,39.0,M,Trujillo,La Esperanza,2025-04-16,Tienda,Premium
C14289,Hugo Valderrama,49.0,M,Lima,San Isidro,2022-06-03,Web,Consumidor
C14290,Augusto Londoño,21.0,M,Trujillo,Trujillo,2022-09-28,App,Consumidor
C14291,Alfonso Ramírez Murillo,48.0,F,Cusco,San Sebastián,2022-11-01,Tienda,Consumidor
C14292,Luis Serna,40.0,F,Trujillo,La Esperanza,2024-05-24,Tienda,Consumidor
C14293,Lina Hernández,47.0,M,Lima,Comas,2025-01-10,Tienda,Consumidor
C14294,Leonel Walter Díaz,44.0,F,Lima,Ate,2022-03-07,App,Familiar
C14295,Fredy Ortiz Restrepo,18.0,M,Arequipa,Cercado,2024-03-02,Tienda,Consumidor
C14296,Luis Lara Rueda,51.0,M,Cusco,Wanchaq,2025-09-10,Tienda,Familiar
C14297,Luis Sánchez,50.0,M,Arequipa,Cayma,2023-07-06,Web,Familiar
C14298,Luz Santos Díaz,,M,Trujillo,Víctor Larco,2024-07-29,Tienda,Familiar
C14299,Johanna Camargo Sánchez,18.0,M,Lima,Jesús María,2022-08-20,Tienda,Consumidor
C14300,Carlos Julián Orozco Sánchez,28.0,F,Lima,San Juan de Lurigancho,2023-03-26,Web,Consumidor
C14301,David Ricardo Guerrero Zambrano,48.0,F,Lima,Los Olivos,2025-02-13,Tienda,Consumidor
C14302,Magdalena Estella Cantillo,28.0,M,Piura,Veintiséis de Octubre,2025-08-19,App,Consumidor
C14303,Germán Juan Cano,18.0,M,Arequipa,Yanahuara,2024-06-03,App,Familiar
C14304,Ingrid Romero Alfonso,36.0,M,Arequipa,Paucarpata,2023-04-13,Tienda,Premium
C14305,José José Caballero Pacheco,,M,Piura,Veintiséis de Octubre,2025-06-14,Tienda,Consumidor
C14306,Luz María Giraldo Marín,25.0,F,Lima,Miraflores,2025-06-05,Tienda,Premium
C14307,Giovanny Villegas Toro,31.0,F,Lima,Santiago de Surco,2022-11-04,Web,Consumidor
C14308,Juan David Oviedo,18.0,F,Arequipa,Cayma,2025-07-22,Tienda,Premium
C14309,Juan Martínez Medina,45.0,M,Lima,Jesús María,2025-08-12,Tienda,Consumidor
C14310,Liliana Hernández Pérez,25.0,M,Arequipa,Yanahuara,2022-09-13,Tienda,Consumidor
C14311,Diana Elisa Gómez,52.0,F,Lima,San Isidro,2025-04-28,App,Consumidor
C14312,Jairo Gabriel González,41.0,F,Piura,Piura,2022-11-08,Tienda,Consumidor
C14313,Hugo Guzmán Rodríguez,35.0,M,Lima,Santiago de Surco,2022-08-02,Tienda,Familiar
C14314,Isabel Ospina,,F,Lima,San Miguel,2023-02-19,Web,Consumidor
C14315,Luz Ruiz,52.0,M,Lima,San Juan de Lurigancho,2023-05-18,Tienda,Consumidor
C14316,Bertha Ospina,57.0,F,Trujillo,El Porvenir,2022-05-18,Tienda,Familiar
C14317,Alba López Flórez,48.0,F,Piura,Veintiséis de Octubre,2024-04-15,App,Familiar
C14318,Alexander Alexander Mejía,38.0,M,Lima,Ate,2023-06-17,Tienda,Consumidor
C14319,Iván Diego Riascos,48.0,F,Lima,Comas,2025-01-18,Tienda,Consumidor
C14320,Jhon Muñoz Sanabria,50.0,M,Trujillo,El Porvenir,2022-05-21,Tienda,Consumidor
C14321,Luis Miguel Murcia,33.0,M,Lima,San Juan de Lurigancho,2025-08-15,App,Familiar
C14322,Alejandra Rosa Vega,32.0,M,Cusco,San Sebastián,2022-06-28,Tienda,Familiar
C14323,Edinson Jhon Barreto Ortega,25.0,M,Lima,San Juan de Lurigancho,2023-11-29,Tienda,Premium
C14324,Germán Sierra Castillo,18.0,F,Lima,Los Olivos,2025-06-26,Tienda,Premium
C14325,Raquel Palacios,47.0,F,Lima,Jesús María,2022-06-13,App,Premium
C14326,Alberto Edwin Arenas,43.0,F,Arequipa,Cayma,2022-01-16,Tienda,Familiar
C14327,Patricia Osorio,34.0,M,Arequipa,Cayma,2024-03-05,Web,Consumidor
C14328,Antonio Hernández,34.0,F,Arequipa,Cercado,2023-07-03,Tienda,Consumidor
C14329,Orlando Nelson Mosquera Vargas,25.0,F,Lima,Jesús María,2024-03-31,Tienda,Consumidor
